LocationName	Operation	NodeNumber	NodeName	X	Y	Heading	Floor	StopType	RestartAllowed	DestinationOnly	GridlockEscapeNodeNumber	DetourNodeNumber	LaneNode	MaxLaneNodeDistance	LaneNodeSpeed	RestartAPlusMacro	ArriveAPlusMacro	DepartAPlusMacro
NULL	NULL	1117	N1117	541732	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_302A	Pick	7280	N7280	622708	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_302A	Drop	7280	N7280	622708	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_302B	Pick	7280	N7280	622708	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_302B	Drop	7280	N7280	622708	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7281	N7281	622708	499322	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1118	N1118	543116	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_301A	Pick	7290	N7290	620855	501350	89.43	0	1	1	1	0	0	0	0	0	 	 	 
LANE_301A	Drop	7290	N7290	620855	501350	89.43	0	1	1	1	0	0	0	0	0	 	 	 
LANE_301B	Pick	7290	N7290	620855	501350	89.43	0	1	1	1	0	0	0	0	0	 	 	 
LANE_301B	Drop	7290	N7290	620855	501350	89.43	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7291	N7291	620835	499350	89.43	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1119	N1119	543613	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7362	N7362	551794	497520	0	0	1	1	0	2780	0	0	0	0	 	 	 
NULL	NULL	7372	N7372	549918	497520	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	1120	N1120	490712	483228	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_122	Pick	7310	N7310	561193	497400	90.14	0	1	1	1	0	0	0	0	0	 	 	 
LANE_122	Drop	7310	N7310	561193	497400	90.14	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7311	N7311	561212	489500	90.14	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1121	N1121	496376	483242	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7313	N7313	561193	500300	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_121	Pick	7320	N7320	559300	497400	90.28	0	1	1	1	0	0	0	0	0	 	 	 
LANE_121	Drop	7320	N7320	559300	497400	90.28	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7321	N7321	559339	489500	90.28	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1122	N1122	502084	483245	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7323	N7323	559300	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_120	Pick	7330	N7330	557429	497400	90.17	0	1	1	1	0	0	0	0	0	 	 	 
LANE_120	Drop	7330	N7330	557429	497400	90.17	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7331	N7331	557452	489500	90.17	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1123	N1123	547771	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7333	N7333	557429	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_119	Pick	7340	N7340	555546	497400	90.17	0	1	1	1	0	0	0	0	0	 	 	 
LANE_119	Drop	7340	N7340	555546	497400	90.17	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7341	N7341	555569	489500	90.17	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1124	N1124	548268	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7343	N7343	555546	500300	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_118	Pick	7350	N7350	553673	497400	90.12	0	1	1	1	0	0	0	0	0	 	 	 
LANE_118	Drop	7350	N7350	553673	497400	90.12	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7351	N7351	553689	489500	90.12	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1125	N1125	549646	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7353	N7353	553673	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_117	Pick	7360	N7360	551794	497520	90.04	0	1	1	1	0	0	0	0	0	 	 	 
LANE_117	Drop	7360	N7360	551794	497520	90.04	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7361	N7361	551800	489500	90.11	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1126	N1126	550143	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7422	N7422	537725	497520	0	0	1	1	0	2780	0	0	0	0	 	 	 
LANE_116	Pick	7370	N7370	549918	497520	90.02	0	1	1	1	0	0	0	0	0	 	 	 
LANE_116	Drop	7370	N7370	549918	497520	90.02	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7371	N7371	549921	489500	90.02	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1127	N1127	551525	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7373	N7373	549918	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_115	Pick	7380	N7380	548037	497400	90.04	0	1	1	1	0	0	0	0	0	 	 	 
LANE_115	Drop	7380	N7380	548037	497400	90.04	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7381	N7381	548042	489500	90.04	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1128	N1128	552022	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7383	N7383	548037	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_114	Pick	7390	N7390	543386	497400	90.03	0	1	1	1	0	0	0	0	0	 	 	 
LANE_114	Drop	7390	N7390	543386	497400	90.03	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7391	N7391	543390	489500	90.03	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1129	N1129	553403	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7393	N7393	543386	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_113	Pick	7400	N7400	541505	497400	90.12	0	1	1	1	7372	0	0	0	0	 	 	 
LANE_113	Drop	7400	N7400	541505	497400	90.12	0	1	1	1	7372	0	0	0	0	 	 	 
NULL	NULL	7401	N7401	541521	489500	90.12	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1130	N1130	553900	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7403	N7403	541505	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_112	Pick	7410	N7410	539617	497400	90.15	0	1	1	1	0	0	0	0	0	 	 	 
LANE_112	Drop	7410	N7410	539617	497400	90.15	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7411	N7411	539638	489500	90.15	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1131	N1131	555291	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_111	Pick	7420	N7420	537725	497520	90.16	0	1	1	1	0	0	0	0	0	 	 	 
LANE_111	Drop	7420	N7420	537725	497520	90.16	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7421	N7421	537748	489500	90.16	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1132	N1132	555788	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_110	Pick	7430	N7430	535865	497520	90.19	0	1	1	1	0	0	0	0	0	 	 	 
LANE_110	Drop	7430	N7430	535865	497520	90.19	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7431	N7431	535891	489500	90.15	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1133	N1133	557161	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7433	N7433	535862	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_109	Pick	7440	N7440	533977	497400	90.18	0	1	1	1	0	0	0	0	0	 	 	 
LANE_109	Drop	7440	N7440	533977	497400	90.18	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7441	N7441	534002	489500	90.18	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1134	N1134	557658	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7443	N7443	533977	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_108	Pick	7450	N7450	532090	497400	90.21	0	1	1	1	0	0	0	0	0	 	 	 
LANE_108	Drop	7450	N7450	532090	497400	90.21	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7451	N7451	532119	489500	90.21	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1135	N1135	559044	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7453	N7453	532090	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_107	Pick	7460	N7460	530219	497400	90.11	0	1	1	1	0	0	0	0	0	 	 	 
LANE_107	Drop	7460	N7460	530219	497400	90.11	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7461	N7461	530234	489500	90.11	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1136	N1136	559541	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7463	N7463	530217	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_106	Pick	7470	N7470	528331	497400	90.25	0	1	1	1	0	0	0	0	0	 	 	 
LANE_106	Drop	7470	N7470	528331	497400	90.25	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7471	N7471	528366	489500	90.25	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1137	N1137	560928	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7473	N7473	528331	500300	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_105	Pick	7480	N7480	526471	497520	90.11	0	1	1	1	0	0	0	0	0	 	 	 
LANE_105	Drop	7480	N7480	526471	497520	90.11	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7481	N7481	526487	489500	90.11	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1138	N1138	561425	488774	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_104	Pick	7490	N7490	524585	497520	90.01	0	1	1	1	0	0	0	0	0	 	 	 
LANE_104	Drop	7490	N7490	524585	497520	90.01	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7491	N7491	524586	489500	90.01	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	7432	N7432	535865	497520	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_103	Pick	7500	N7500	522705	497400	90.2	0	1	1	1	3560	0	0	0	0	 	 	 
LANE_103	Drop	7500	N7500	522705	497400	90.2	0	1	1	1	3560	0	0	0	0	 	 	 
NULL	NULL	7501	N7501	522732	489500	90.2	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	7482	N7482	526471	497520	0	0	1	1	0	2780	0	0	0	0	 	 	 
NULL	NULL	7503	N7503	522705	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_102	Pick	7510	N7510	520825	497400	90.04	0	1	1	1	3560	0	0	0	0	 	 	 
LANE_102	Drop	7510	N7510	520825	497400	90.04	0	1	1	1	3560	0	0	0	0	 	 	 
NULL	NULL	7511	N7511	520830	489500	90.04	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1141	N1141	620579	498554	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7513	N7513	520826	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_101	Pick	7520	N7520	518947	497400	90.05	0	1	1	1	3560	0	0	0	0	 	 	 
LANE_101	Drop	7520	N7520	518947	497400	90.05	0	1	1	1	3560	0	0	0	0	 	 	 
NULL	NULL	7521	N7521	518954	489500	90.05	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1142	N1142	621076	498554	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7523	N7523	518948	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
LANE_100	Pick	7530	N7530	517059	497400	90.2	0	1	1	1	3560	0	0	0	0	 	 	 
LANE_100	Drop	7530	N7530	517059	497400	90.2	0	1	1	1	3560	0	0	0	0	 	 	 
NULL	NULL	7531	N7531	517086	489500	90.2	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1143	N1143	622456	498554	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7533	N7533	517059	500000	90	0	1	1	0	0	0	0	0	0	 	 	 
Emerg_Intro_01	Pick	7540	N7540	483800	510000	0	0	1	1	1	0	0	0	0	0	 	 	 
Emerg_Intro_01	PickDecision	7540	N7540	483800	510000	0	0	1	1	1	0	0	0	0	0	 	 	 
REJECT_01	Drop	7540	N7540	483800	510000	0	0	1	1	1	0	0	0	0	0	 	 	 
REJECT_01	DropDecision	7540	N7540	483800	510000	0	0	1	1	1	0	0	0	0	0	 	 	 
ROLL_INTRO	Pick	7540	N7540	483800	510000	0	0	1	1	1	0	0	0	0	0	 	 	 
ROLL_INTRO	PickDecision	7540	N7540	483800	510000	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7541	N7541	472885	510000	0	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	7543	N7543	487400	509890	0	0	1	1	0	0	0	0	0	0	 	 	 
EmptyWaste_01	Pick	7550	N7550	483800	508343	0	0	1	1	0	0	0	0	0	0	 	 	 
EmptyWaste_01	PickDecision	7550	N7550	483800	508343	0	0	1	1	0	0	0	0	0	0	 	 	 
EmptyWaste_01	Drop	7550	N7550	483800	508343	0	0	1	1	0	0	0	0	0	0	 	 	 
EmptyWaste_01	DropDecision	7550	N7550	483800	508343	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7551	N7551	476400	508343	0	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	7492	N7492	524585	497520	0	0	1	1	0	0	0	0	0	0	 	 	 
EmptyCore_01	Pick	7560	N7560	483800	506616	0	0	1	1	1	0	0	0	0	0	 	 	 
EmptyCore_01	PickDecision	7560	N7560	483800	506616	0	0	1	1	1	0	0	0	0	0	 	 	 
EmptyCore_01	DropDecision	7560	N7560	483800	506616	0	0	1	1	1	0	0	0	0	0	 	 	 
EmptyCore_01	Drop	7560	N7560	483800	506616	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7561	N7561	476400	506616	0	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	7563	N7563	483800	506616	90	0	1	1	0	0	0	0	0	0	 	 	 
EmptyCore_02	DropDecision	7570	N7570	483800	504890	0	0	1	1	1	0	0	0	0	0	 	 	 
EmptyCore_02	Drop	7570	N7570	483800	504890	0	0	1	1	1	0	0	0	0	0	 	 	 
EmptyCore_02	Pick	7570	N7570	483800	504890	0	0	1	1	1	0	0	0	0	0	 	 	 
EmptyCore_02	PickDecision	7570	N7570	483800	504890	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7571	N7571	476400	504890	0	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	7573	N7573	483800	504890	90	0	1	1	0	0	0	0	0	0	 	 	 
FullWaste_01	Drop	7580	N7580	483800	503140	0	0	1	1	1	0	0	0	0	0	 	 	 
FullWaste_01	DropDecision	7580	N7580	483800	503140	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7581	N7581	476400	503140	0	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	7542	N7542	483800	510000	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7554	N7554	483800	508343	90	0	1	1	0	4544	0	0	0	0	 	 	 
NULL	NULL	7585	N7585	486550	502320	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7586	N7586	489200	502320	180	0	0	1	0	0	0	0	0	0	 	 	 
P40_05_06_CtrL	Center	621	N0621	531530	506793	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_05_06_CtrU	Center	621	N0621	531530	506793	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_06_H2	Park	622	N0622	530830	506793	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_07_H1	Park	633	N0633	511077	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_08_R2	Load	634	N0634	508977	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_08_R2	Unload	634	N0634	508977	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_07_R1	Load	635	N0635	511777	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_07_R1	Unload	635	N0635	511777	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_09_10_CtrL	Center	641	N0641	503269	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_09_10_CtrU	Center	641	N0641	503269	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_10_H2	Park	642	N0642	502569	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_09_H1	Park	643	N0643	503969	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_10_R2	Load	644	N0644	501869	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_10_R2	Unload	644	N0644	501869	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_09_R1	Load	645	N0645	504669	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_09_R1	Unload	645	N0645	504669	506837	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11_CtrL	Center	651	N0651	496140	506801	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11_CtrU	Center	651	N0651	496140	506801	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11_H2	Park	652	N0652	495440	506801	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11_H1	Park	653	N0653	496840	506801	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	654	N0654	494740	506801	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11_R1	Load	655	N0655	497540	506801	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_11_R1	Unload	655	N0655	497540	506801	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_02_CtrL	Center	661	N0661	496141	520583	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_02_CtrU	Center	661	N0661	496141	520583	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_02_H1	Park	662	N0662	495441	520583	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_02_H2	Park	663	N0663	496841	520583	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	664	N0664	494741	520583	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_02_R2	Load	665	N0665	497541	520583	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_02_R2	Unload	665	N0665	497541	520583	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_03_04_CtrL	Center	671	N0671	503255	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_03_04_CtrU	Center	671	N0671	503255	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_03_H1	Park	672	N0672	502555	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_04_H2	Park	673	N0673	503955	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_03_R1	Load	674	N0674	501855	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_03_R1	Unload	674	N0674	501855	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_04_R2	Load	675	N0675	504655	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_04_R2	Unload	675	N0675	504655	520626	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_05_06_CtrL	Center	681	N0681	510356	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_05_06_CtrU	Center	681	N0681	510356	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_05_H1	Park	682	N0682	509656	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_06_H2	Park	683	N0683	511056	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_05_R1	Load	684	N0684	508956	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_05_R1	Unload	684	N0684	508956	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_06_R2	Load	685	N0685	511756	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_06_R2	Unload	685	N0685	511756	520625	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_07_08_CtrL	Center	691	N0691	531518	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_07_08_CtrU	Center	691	N0691	531518	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_07_H1	Park	692	N0692	530818	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_08_H2	Park	693	N0693	532218	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_07_R1	Load	694	N0694	530118	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_07_R1	Unload	694	N0694	530118	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_08_R2	Load	695	N0695	532918	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_08_R2	Unload	695	N0695	532918	520523	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_09_10_CtrL	Center	701	N0701	538630	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_09_10_CtrU	Center	701	N0701	538630	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_09_H1	Park	702	N0702	537930	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_10_H2	Park	703	N0703	539330	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_09_R1	Load	704	N0704	537230	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_09_R1	Unload	704	N0704	537230	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_10_R2	Load	705	N0705	540030	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_10_R2	Unload	705	N0705	540030	520638	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11_CtrL	Center	711	N0711	545735	520617	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11_CtrU	Center	711	N0711	545735	520617	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11_H1	Park	712	N0712	545035	520617	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11_H2	Park	713	N0713	546435	520617	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11_R1	Load	714	N0714	544335	520617	0	0	1	1	0	0	0	0	0	0	 	 	 
P41_11_R1	Unload	714	N0714	544335	520617	0	0	1	1	0	0	0	0	0	0	 	 	 
Park_P41_02	Park	9001	N9001	493602	520572	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9002	N9002	493602	517629	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	715	N0715	547135	520617	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_02_CtrL	Center	721	N0721	608006	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_02_CtrU	Center	721	N0721	608006	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7582	N7582	483800	503140	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9011	N9011	546131	496443	-90	0	1	1	0	0	0	0	0	0	 	 	 
P42_02_H2	Park	722	N0722	607306	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_02_H1	Park	723	N0723	608706	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_02_R2	Load	724	N0724	606606	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_02_R2	Unload	724	N0724	606606	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	725	N0725	609406	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_03_04_CtrL	Center	731	N0731	600891	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_03_04_CtrU	Center	731	N0731	600891	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_04_H2	Park	732	N0732	600191	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_03_H1	Park	733	N0733	601591	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_04_R2	Load	734	N0734	599491	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_04_R2	Unload	734	N0734	599491	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_03_R1	Load	735	N0735	602291	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_03_R1	Unload	735	N0735	602291	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_05_06_CtrL	Center	741	N0741	593780	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_05_06_CtrU	Center	741	N0741	593780	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_06_H2	Park	742	N0742	593080	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_05_H1	Park	743	N0743	594480	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_06_R2	Unload	744	N0744	592380	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_06_R2	Load	744	N0744	592380	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_05_R1	Load	745	N0745	595180	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_05_R1	Unload	745	N0745	595180	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_07_08_CtrL	Center	751	N0751	572624	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_07_08_CtrU	Center	751	N0751	572624	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_08_H2	Park	752	N0752	571924	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_07_H1	Park	753	N0753	573324	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_08_R2	Load	754	N0754	571224	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_08_R2	Unload	754	N0754	571224	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_07_R1	Load	755	N0755	574024	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_07_R1	Unload	755	N0755	574024	506818	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_09_10_CtrL	Center	761	N0761	565514	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_09_10_CtrU	Center	761	N0761	565514	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_10_H2	Park	762	N0762	564814	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_09_H1	Park	763	N0763	566214	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_10_R2	Load	764	N0764	564114	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_10_R2	Unload	764	N0764	564114	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_09_R1	Load	765	N0765	566914	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_09_R1	Unload	765	N0765	566914	506867	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_11_CtrU	Center	771	N0771	558409	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_11_CtrL	Center	771	N0771	558409	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_11_H2	Park	772	N0772	557709	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_11_H1	Park	773	N0773	559109	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	774	N0774	557009	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_11_R1	Load	775	N0775	559809	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
